"ID","year","county","month","precip","avgT","minT","frozen"
33003012018,2018,"Allen","Apr",3.27,43.2,32.5,0
33003012018,2018,"Allen","May",2.61,67.6,56.3,0
33003012018,2018,"Allen","Jun",6.8,72.2,62.8,0
33003012018,2018,"Allen","Jul",3.14,73.6,63.6,0
33003012018,2018,"Allen","Aug",4.71,73.8,64.7,0
33003012018,2018,"Allen","Sep",3.95,69.7,60.4,0
33003012018,2018,"Allen","Oct",3.98,54.1,44.3,0
33003012018,2018,"Allen","Nov",4.24,35.8,30.7,1
33003012018,2018,"Allen","Dec",2.77,33.8,27.3,1
33003012019,2019,"Allen","Jan",2.76,25,18,1
33003012019,2019,"Allen","Feb",3.44,30.9,23.8,1
33003012019,2019,"Allen","Mar",3.81,35.4,26.6,1
33003012019,2019,"Allen","Apr",6.9,50.8,41,0
33003012019,2019,"Allen","May",7.38,61.6,52.1,0
33003012019,2019,"Allen","Jun",4.93,69.6,60,0
33003012019,2019,"Allen","Jul",4.97,77,67.3,0
33003012019,2019,"Allen","Aug",3.03,71.8,62,0
33003012019,2019,"Allen","Sep",2.74,69.9,59.4,0
33003012019,2019,"Allen","Oct",3.17,56,45,0
33003012019,2019,"Allen","Nov",1.41,36.7,28.4,1
33003012019,2019,"Allen","Dec",2.49,35.4,27.7,1
33003012020,2020,"Allen","Jan",4.13,33.5,27.6,1
33003012020,2020,"Allen","Feb",2.82,31.2,24.3,1
33003012020,2020,"Allen","Mar",5.16,42.9,35,0
33003012020,2020,"Allen","Apr",2.52,47.3,36.8,0
33003012020,2020,"Allen","May",5.63,59.3,49.4,0
33003012020,2020,"Allen","Jun",2.15,72.1,60.8,0
33003012020,2020,"Allen","Jul",3.35,77.2,66.5,0
33003012020,2020,"Allen","Aug",2.39,72.2,61,0
33003012020,2020,"Allen","Sep",3.39,64.9,53.7,0
33003012020,2020,"Allen","Oct",4.01,52.4,42.3,0
33003012020,2020,"Allen","Nov",2.52,46.5,36.8,0
33003012020,2020,"Allen","Dec",1.1,33,26.3,1
33003012021,2021,"Allen","Jan",1.81,29.8,25.2,1
33003012021,2021,"Allen","Feb",1.59,22.8,16.1,1
33003012021,2021,"Allen","Mar",2.9,44.1,32.4,0
33003012021,2021,"Allen","Apr",2.8,51.7,41,0
33003012021,2021,"Allen","May",4.3,59.1,48,0
33003012021,2021,"Allen","Jun",3.58,72.8,63.3,0
33003012021,2021,"Allen","Jul",5.29,73.7,64.5,0
33003012021,2021,"Allen","Aug",4.02,74.9,64.8,0
33003012021,2021,"Allen","Sep",5.19,67.9,56.8,0
33003012021,2021,"Allen","Oct",5.18,60.4,51.7,0
33003012021,2021,"Allen","Nov",1.12,40.3,31.9,1
33003012021,2021,"Allen","Dec",3.99,39.4,31.1,1
33005012001,2001,"Ashland","Jan",1.12,26.4,19.7,1
33005012001,2001,"Ashland","Feb",1.5,31.9,24.1,1
33005012001,2001,"Ashland","Mar",1.37,34.2,26.4,1
33005012001,2001,"Ashland","Apr",3.85,52,39.9,0
33005012001,2001,"Ashland","May",3.81,60,48.9,0
33005012001,2001,"Ashland","Jun",2.39,67.6,56.3,0
33005012001,2001,"Ashland","Jul",1.56,71,58.8,0
33005012001,2001,"Ashland","Aug",3.84,71.5,60.4,0
33005012001,2001,"Ashland","Sep",2.85,61,49.6,0
33005012001,2001,"Ashland","Oct",5.16,53,42.4,0
33005012001,2001,"Ashland","Nov",3.02,47.5,36.8,0
33005012001,2001,"Ashland","Dec",2.59,36.1,28.9,1
33005012002,2002,"Ashland","Jan",1.84,33.2,25.8,1
33005012002,2002,"Ashland","Feb",2.08,33.4,23.5,1
33005012002,2002,"Ashland","Mar",3.01,37.4,28,1
33005012002,2002,"Ashland","Apr",5.01,51,40.5,0
33005012002,2002,"Ashland","May",4.8,55.2,42.7,0
33005012002,2002,"Ashland","Jun",3.61,70,58.2,0
33005012002,2002,"Ashland","Jul",2.02,74.4,61.8,0
33005012002,2002,"Ashland","Aug",2.55,72.6,60.6,0
33005012002,2002,"Ashland","Sep",3.37,66.8,53.7,0
33005012002,2002,"Ashland","Oct",1.93,50.1,40.8,0
33005012002,2002,"Ashland","Nov",2.95,39,32.3,0
33005012002,2002,"Ashland","Dec",2.53,29,22.3,1
33005012003,2003,"Ashland","Jan",1.39,19.3,12.2,1
33005012003,2003,"Ashland","Feb",2.15,22.9,14.6,1
33005012003,2003,"Ashland","Mar",2.35,39.1,27.8,1
33005012003,2003,"Ashland","Apr",2.14,50,37.8,0
33005012003,2003,"Ashland","May",6.13,57.4,46.7,0
33005012003,2003,"Ashland","Jun",3.16,64.8,54.3,0
33005012003,2003,"Ashland","Jul",6.05,70,59.4,0
33005012003,2003,"Ashland","Aug",3.98,71,60.5,0
33005012003,2003,"Ashland","Sep",6.57,61.2,50.2,0
33005012003,2003,"Ashland","Oct",2.39,49.2,38.1,0
33005012003,2003,"Ashland","Nov",2.79,45.2,36.2,0
33005012003,2003,"Ashland","Dec",2.97,31.2,24.9,1
33005012004,2004,"Ashland","Jan",3.53,21,13,1
33005012004,2004,"Ashland","Feb",1.01,28,19.1,1
33005012004,2004,"Ashland","Mar",3.87,40.4,31.9,1
33005012004,2004,"Ashland","Apr",3.34,48.9,38.9,0
33005012004,2004,"Ashland","May",7.62,62.4,50,0
33005012004,2004,"Ashland","Jun",6.1,66,55.5,0
33005012004,2004,"Ashland","Jul",3.79,69.8,59.6,0
33005012004,2004,"Ashland","Aug",4.26,66.8,56.3,0
33005012004,2004,"Ashland","Sep",3.33,64.4,52.9,0
33005012004,2004,"Ashland","Oct",2.37,52,41.1,0
33005012004,2004,"Ashland","Nov",3.07,43.3,35,0
33005012004,2004,"Ashland","Dec",3.53,29.4,21.4,1
33005012005,2005,"Ashland","Jan",6.4,26.5,18.6,1
33005012005,2005,"Ashland","Feb",1.72,30,21.6,1
33005012005,2005,"Ashland","Mar",2.02,33.1,24.5,1
33005012005,2005,"Ashland","Apr",4.58,50,37.8,0
33005012005,2005,"Ashland","May",2.26,54.7,42.4,0
33005012005,2005,"Ashland","Jun",2.35,71.7,60.1,0
33005012005,2005,"Ashland","Jul",4.39,73.4,62.3,0
33005012005,2005,"Ashland","Aug",5.92,72.1,61.3,0
33005012005,2005,"Ashland","Sep",3.22,65.8,53.6,0
33005012005,2005,"Ashland","Oct",2.92,52.4,42.8,0
33005012005,2005,"Ashland","Nov",2.45,43.1,33.2,0
33005012005,2005,"Ashland","Dec",1.28,25.8,19.4,1
33005012006,2006,"Ashland","Jan",2.66,37.2,29.9,1
33005012006,2006,"Ashland","Feb",2.09,29.4,21.4,1
33005012006,2006,"Ashland","Mar",2.27,36.4,27.8,1
33005012006,2006,"Ashland","Apr",2.44,52.3,39.5,0
33005012006,2006,"Ashland","May",5.31,57.9,46.6,0
33005012006,2006,"Ashland","Jun",4.84,65.7,54.1,0
33005012006,2006,"Ashland","Jul",7.09,72.8,62.5,0
33005012006,2006,"Ashland","Aug",2.49,71.4,60.5,0
33005012006,2006,"Ashland","Sep",2.87,60.6,50.7,0
33005012006,2006,"Ashland","Oct",5.04,49,39,0
33005012006,2006,"Ashland","Nov",2.69,43.1,33.8,0
33005012006,2006,"Ashland","Dec",3.11,37.4,29.5,1
33005012007,2007,"Ashland","Jan",4.46,30.9,23.7,1
33005012007,2007,"Ashland","Feb",1.71,17.7,9.7,1
33005012007,2007,"Ashland","Mar",3.93,41.3,31.3,1
33005012007,2007,"Ashland","Apr",2.7,46.4,36.5,0
33005012007,2007,"Ashland","May",2.03,62.2,48.4,0
33005012007,2007,"Ashland","Jun",3.09,68.7,55.9,0
33005012007,2007,"Ashland","Jul",4.63,68.9,56.7,0
33005012007,2007,"Ashland","Aug",7.25,72.3,61.9,0
33005012007,2007,"Ashland","Sep",3.02,65.4,52.2,0
33005012007,2007,"Ashland","Oct",3.5,58.6,48.1,0
33005012007,2007,"Ashland","Nov",3.15,40.3,31.4,1
33005012007,2007,"Ashland","Dec",3.95,31.6,25.2,1
33005012008,2008,"Ashland","Jan",2.14,28.4,20.1,1
33005012008,2008,"Ashland","Feb",5.24,26.3,17.8,1
33005012008,2008,"Ashland","Mar",5.73,34,26.2,1
33005012008,2008,"Ashland","Apr",1.88,51.6,39.6,0
33005012008,2008,"Ashland","May",4.1,55.2,43.7,0
33005012008,2008,"Ashland","Jun",5.99,69.4,58.6,0
33005012008,2008,"Ashland","Jul",3.53,70.9,59.5,0
33005012008,2008,"Ashland","Aug",1.45,68.5,56.3,0
33005012008,2008,"Ashland","Sep",3.8,65.1,52.6,0
33005012008,2008,"Ashland","Oct",1.89,50,38.4,0
33005012008,2008,"Ashland","Nov",2.34,38.4,29.8,1
33005012008,2008,"Ashland","Dec",4.15,29.4,20.9,1
33005012009,2009,"Ashland","Jan",2.3,17.7,9,1
33005012009,2009,"Ashland","Feb",2.17,29.1,19.6,1
33005012009,2009,"Ashland","Mar",2.82,40,28.4,1
33005012009,2009,"Ashland","Apr",3.21,49.7,38.6,0
33005012009,2009,"Ashland","May",3.52,59.5,47,0
33005012009,2009,"Ashland","Jun",4.02,66.9,55.5,0
33005012009,2009,"Ashland","Jul",3.44,67,56.1,0
33005012009,2009,"Ashland","Aug",4.13,69.4,58.7,0
33005012009,2009,"Ashland","Sep",2.55,62.8,51.9,0
33005012009,2009,"Ashland","Oct",4.33,48.7,39.1,0
33005012009,2009,"Ashland","Nov",0.93,45,36,0
33005012009,2009,"Ashland","Dec",2.55,29.1,22.2,1
33005012010,2010,"Ashland","Jan",1.49,23.6,17.8,1
33005012010,2010,"Ashland","Feb",2.58,24.3,17.6,1
33005012010,2010,"Ashland","Mar",2.68,40,30,1
33005012010,2010,"Ashland","Apr",1.8,53.7,40.6,0
33005012010,2010,"Ashland","May",3.68,61.9,50.7,0
33005012010,2010,"Ashland","Jun",7.89,70.5,60.2,0
33005012010,2010,"Ashland","Jul",3.22,73.4,61.9,0
33005012010,2010,"Ashland","Aug",2.26,72.6,61.3,0
33005012010,2010,"Ashland","Sep",2.69,63.8,51.3,0
33005012010,2010,"Ashland","Oct",1.97,52.9,41.4,0
33005012010,2010,"Ashland","Nov",4.29,41.1,29.9,1
33005012010,2010,"Ashland","Dec",1.32,23.3,17.6,1
33005012011,2011,"Ashland","Jan",1.36,21,13.6,1
33005012011,2011,"Ashland","Feb",4.87,27.5,19.2,1
33005012011,2011,"Ashland","Mar",3.8,36.8,27.7,1
33005012011,2011,"Ashland","Apr",5.6,50,39.8,0
33005012011,2011,"Ashland","May",7.74,60.9,50.8,0
33005012011,2011,"Ashland","Jun",3.79,69.1,58.1,0
33005012011,2011,"Ashland","Jul",3.93,75.9,64.5,0
33005012011,2011,"Ashland","Aug",4.05,70.2,59.1,0
33005012011,2011,"Ashland","Sep",5,63.4,54.2,0
33005012011,2011,"Ashland","Oct",4.57,51.6,41.8,0
33005012011,2011,"Ashland","Nov",4.54,46.2,37.2,0
33005012011,2011,"Ashland","Dec",4.43,35.6,29.1,1
33005012012,2012,"Ashland","Jan",3.15,30,22,1
33005012012,2012,"Ashland","Feb",2.03,33,25,1
33005012012,2012,"Ashland","Mar",2.91,49.8,38.5,0
33005012012,2012,"Ashland","Apr",1.43,47.9,36.1,0
33005012012,2012,"Ashland","May",3.39,64.6,51.5,0
33005012012,2012,"Ashland","Jun",2.55,68.9,56.2,0
33005012012,2012,"Ashland","Jul",3.03,75.8,63.9,0
33005012012,2012,"Ashland","Aug",2.72,69.7,56.9,0
33005012012,2012,"Ashland","Sep",6.24,61.4,49.3,0
33005012012,2012,"Ashland","Oct",6.41,51.3,41.9,0
33005012012,2012,"Ashland","Nov",0.89,38.5,28.8,1
33005012012,2012,"Ashland","Dec",3.77,36.1,29.3,1
33005012013,2013,"Ashland","Jan",2.19,28.6,20.3,1
33005012013,2013,"Ashland","Feb",2.12,26.5,19.2,1
33005012013,2013,"Ashland","Mar",1.89,33.1,25.6,1
33005012013,2013,"Ashland","Apr",4.25,48.4,36.1,0
33005012013,2013,"Ashland","May",1.85,61.8,49.7,0
33005012013,2013,"Ashland","Jun",6.8,68.1,57.8,0
33005012013,2013,"Ashland","Jul",6.53,71.6,62.2,0
33005012013,2013,"Ashland","Aug",2.16,68.6,57.5,0
33005012013,2013,"Ashland","Sep",2.73,62.4,50.4,0
33005012013,2013,"Ashland","Oct",4.21,53.2,42.5,0
33005012013,2013,"Ashland","Nov",2.73,37.2,29.2,1
33005012013,2013,"Ashland","Dec",3.8,30.1,23,1
33005012014,2014,"Ashland","Jan",1.67,18,8.5,1
33005012014,2014,"Ashland","Feb",2.04,20.6,11.1,1
33005012014,2014,"Ashland","Mar",1.84,30.7,19.7,1
33005012014,2014,"Ashland","Apr",5.75,49.4,37.4,0
33005012014,2014,"Ashland","May",4.19,60.2,48.9,0
33005012014,2014,"Ashland","Jun",6.78,69,58.3,0
33005012014,2014,"Ashland","Jul",2.59,68.2,57.5,0
33005012014,2014,"Ashland","Aug",4.32,69.3,58.3,0
33005012014,2014,"Ashland","Sep",1.89,62.4,50.3,0
33005012014,2014,"Ashland","Oct",2.53,52,42,0
33005012014,2014,"Ashland","Nov",1.82,35.6,27.7,1
33005012014,2014,"Ashland","Dec",1.96,33.8,27.5,1
33005012015,2015,"Ashland","Jan",3,21.6,13.3,1
33005012015,2015,"Ashland","Feb",1.56,13.6,3.2,1
33005012015,2015,"Ashland","Mar",2.75,33,23.2,1
33005012015,2015,"Ashland","Apr",3.91,49.7,38.8,0
33005012015,2015,"Ashland","May",4.11,63.7,51.7,0
33005012015,2015,"Ashland","Jun",7.1,68.5,59.1,0
33005012015,2015,"Ashland","Jul",2.69,70.1,59.1,0
33005012015,2015,"Ashland","Aug",1.67,68.8,56.9,0
33005012015,2015,"Ashland","Sep",3.61,67.2,55.2,0
33005012015,2015,"Ashland","Oct",2.79,52.6,41.8,0
33005012015,2015,"Ashland","Nov",2,46.4,36.5,0
33005012015,2015,"Ashland","Dec",4.15,42.5,34.6,0
33005012016,2016,"Ashland","Jan",1.34,25.8,17.3,1
33005012016,2016,"Ashland","Feb",3.12,31.2,21.9,1
33005012016,2016,"Ashland","Mar",3.97,44.2,34.6,0
33005012016,2016,"Ashland","Apr",3.29,46.8,34.6,0
33005012016,2016,"Ashland","May",3.66,58,46.6,0
33005012016,2016,"Ashland","Jun",2.59,69.8,57.8,0
33005012016,2016,"Ashland","Jul",2.3,74,62.8,0
33005012016,2016,"Ashland","Aug",3.58,74.6,63.8,0
33005012016,2016,"Ashland","Sep",3.65,67.2,55.3,0
33005012016,2016,"Ashland","Oct",3.49,55.9,44.9,0
33005012016,2016,"Ashland","Nov",1.14,44.9,34.1,0
33005012016,2016,"Ashland","Dec",2.82,29,22.8,1
33005012017,2017,"Ashland","Jan",5.14,32.5,25.3,1
33005012017,2017,"Ashland","Feb",2.23,38.7,29.2,1
33005012017,2017,"Ashland","Mar",3.78,37.9,29.5,1
33005012017,2017,"Ashland","Apr",3.45,54.8,42.7,0
33005012017,2017,"Ashland","May",5.55,58.1,47.5,0
33005012017,2017,"Ashland","Jun",4.98,68.6,57.4,0
33005012017,2017,"Ashland","Jul",5.89,71.8,61.8,0
33005012017,2017,"Ashland","Aug",1.98,68.2,56.7,0
33005012017,2017,"Ashland","Sep",1.45,64.3,52.1,0
33005012017,2017,"Ashland","Oct",3.6,56.1,45,0
33005012017,2017,"Ashland","Nov",5.96,40.6,31.8,1
33005012017,2017,"Ashland","Dec",1.63,27.1,19.1,1
33005012018,2018,"Ashland","Jan",2.38,23.5,15.2,1
33005012018,2018,"Ashland","Feb",4.81,34.5,25.2,1
33005012018,2018,"Ashland","Mar",3.15,33.7,25.1,1
33005012018,2018,"Ashland","Apr",4.83,43.1,32,0
33005012018,2018,"Ashland","May",4.46,65.9,53.7,0
33005012018,2018,"Ashland","Jun",4.16,69.9,59.8,0
33005012018,2018,"Ashland","Jul",3.08,72.7,61.7,0
33005012018,2018,"Ashland","Aug",4,72.6,62.8,0
33005012018,2018,"Ashland","Sep",5.7,68,58.7,0
33005012018,2018,"Ashland","Oct",3.77,52.6,42.6,0
33005012018,2018,"Ashland","Nov",5.1,35.5,29.7,1
33005012018,2018,"Ashland","Dec",3.05,33.6,26.6,1
33005012019,2019,"Ashland","Jan",3.05,25.2,17.4,1
33005012019,2019,"Ashland","Feb",3.69,30.6,22.2,1
33005012019,2019,"Ashland","Mar",3.25,34,24.5,1
33005012019,2019,"Ashland","Apr",3.9,50.5,39.7,0
33005012019,2019,"Ashland","May",3.83,60.8,50,0
33005012019,2019,"Ashland","Jun",7.76,67.8,57.7,0
33005012019,2019,"Ashland","Jul",5.89,74.9,64.4,0
33005012019,2019,"Ashland","Aug",3.62,70.5,60,0
33005012019,2019,"Ashland","Sep",2.38,68.3,56.4,0
33005012019,2019,"Ashland","Oct",2.98,55.4,43.8,0
33005012019,2019,"Ashland","Nov",1.84,36.5,28.3,1
33005012019,2019,"Ashland","Dec",2.96,35.5,27.5,1
33005012020,2020,"Ashland","Jan",3.46,34,27.4,1
33005012020,2020,"Ashland","Feb",2.51,30.7,22.8,1
33005012020,2020,"Ashland","Mar",4.96,42.6,33.4,0
33005012020,2020,"Ashland","Apr",2.73,45.9,34.9,0
33005012020,2020,"Ashland","May",4.33,57.2,46.4,0
33005012020,2020,"Ashland","Jun",3.42,69.2,57.8,0
33005012020,2020,"Ashland","Jul",2.24,75.5,63.8,0
33005012020,2020,"Ashland","Aug",3.05,71,59.4,0
33005012020,2020,"Ashland","Sep",4.71,63.2,51.7,0
33005012020,2020,"Ashland","Oct",4.71,52.1,42.8,0
33005012020,2020,"Ashland","Nov",2.6,45.3,34.9,0
33005012020,2020,"Ashland","Dec",1.92,32.4,26.2,1
33005012021,2021,"Ashland","Jan",1.62,29.7,24.9,1
33005012021,2021,"Ashland","Feb",1.83,22.6,14.7,1
33005012021,2021,"Ashland","Mar",1.69,43.2,30.5,1
33005012021,2021,"Ashland","Apr",2.87,50,38.4,0
33005012021,2021,"Ashland","May",4.51,57.8,46.1,0
33005012021,2021,"Ashland","Jun",3.42,71.2,61,0
33005012021,2021,"Ashland","Jul",6.38,71.8,61.9,0
33005012021,2021,"Ashland","Aug",3.89,73.7,63.1,0
33005012021,2021,"Ashland","Sep",2.82,65.5,54.1,0
33005012021,2021,"Ashland","Oct",3.89,59.4,50.5,0
33005012021,2021,"Ashland","Nov",1.53,39.1,30.1,1
33005012021,2021,"Ashland","Dec",4.19,38.1,29.6,1
33007012001,2001,"Ashtabula","Jan",1.44,26.2,19.8,1
33007012001,2001,"Ashtabula","Feb",1.64,31.1,23.6,1
33007012001,2001,"Ashtabula","Mar",2.44,32.8,26,1
33007012001,2001,"Ashtabula","Apr",2.58,49.1,37.3,0
33007012001,2001,"Ashtabula","May",3.6,58.7,47.2,0
33007012001,2001,"Ashtabula","Jun",2.78,65.9,55.1,0
33007012001,2001,"Ashtabula","Jul",1.44,69.2,57.7,0
33007012001,2001,"Ashtabula","Aug",4.18,70.7,59.9,0
33007012001,2001,"Ashtabula","Sep",3.47,59.8,48.8,0
33007012001,2001,"Ashtabula","Oct",5.39,52.8,44,0
33007012001,2001,"Ashtabula","Nov",2.8,47.4,37.5,0
33007012001,2001,"Ashtabula","Dec",3.38,36.7,29.7,1
33007012002,2002,"Ashtabula","Jan",2.2,32.6,25.8,1
33007012002,2002,"Ashtabula","Feb",2.38,33.1,23.8,1
33007012002,2002,"Ashtabula","Mar",3.12,36.9,27.5,1
33007012002,2002,"Ashtabula","Apr",4.64,48.8,38.1,0
33007012002,2002,"Ashtabula","May",5.64,53.2,41.2,0
33007012002,2002,"Ashtabula","Jun",2.77,68.2,56.9,0
33007012002,2002,"Ashtabula","Jul",2.83,72.4,60.5,0
33007012002,2002,"Ashtabula","Aug",1.74,71.1,59.7,0
33007012002,2002,"Ashtabula","Sep",4.63,65.8,53.3,0
33007012002,2002,"Ashtabula","Oct",2.52,49.7,40.8,0
33007012002,2002,"Ashtabula","Nov",3.19,39.9,33.8,0
33007012002,2002,"Ashtabula","Dec",2.42,28.9,22.8,1
33007012003,2003,"Ashtabula","Jan",1.8,19,11.9,1
33007012003,2003,"Ashtabula","Feb",1.93,21.6,12.4,1
33007012003,2003,"Ashtabula","Mar",2.32,36.8,25.6,1
33007012003,2003,"Ashtabula","Apr",2.59,47.3,35.7,0
33007012003,2003,"Ashtabula","May",6.28,56,45.7,0
33007012003,2003,"Ashtabula","Jun",4.6,63.8,54,0
33007012003,2003,"Ashtabula","Jul",5.93,69.4,59.6,0
33007012003,2003,"Ashtabula","Aug",2.38,70.3,60.1,0
33007012003,2003,"Ashtabula","Sep",6.83,61.1,51.4,0
33007012003,2003,"Ashtabula","Oct",3.72,49,39.4,0
33007012003,2003,"Ashtabula","Nov",3.59,46,37.5,0
33007012003,2003,"Ashtabula","Dec",3.16,31.8,25.5,1
33007012004,2004,"Ashtabula","Jan",2.75,19.7,12,1
33007012004,2004,"Ashtabula","Feb",0.7,25.9,16.4,1
33007012004,2004,"Ashtabula","Mar",3.37,39.2,31.2,1
33007012004,2004,"Ashtabula","Apr",3.57,47.1,37.2,0
33007012004,2004,"Ashtabula","May",6.42,61.1,49.7,0
33007012004,2004,"Ashtabula","Jun",3.58,64.7,54.4,0
33007012004,2004,"Ashtabula","Jul",5.99,69.3,60.5,0
33007012004,2004,"Ashtabula","Aug",4.11,66.5,57.1,0
33007012004,2004,"Ashtabula","Sep",5.42,64.2,53.9,0
33007012004,2004,"Ashtabula","Oct",2.15,52.2,42.6,0
33007012004,2004,"Ashtabula","Nov",2.92,43.3,35.1,0
33007012004,2004,"Ashtabula","Dec",5.01,30,22.7,1
33007012005,2005,"Ashtabula","Jan",5.41,26,18.2,1
33007012005,2005,"Ashtabula","Feb",2.16,28.2,19,1
33007012005,2005,"Ashtabula","Mar",1.68,30.9,22.4,1
33007012005,2005,"Ashtabula","Apr",5.19,48.2,36.2,0
33007012005,2005,"Ashtabula","May",2.04,53,41.2,0
33007012005,2005,"Ashtabula","Jun",2.78,70.9,60.1,0
33007012005,2005,"Ashtabula","Jul",4.85,73.2,62.8,0
33007012005,2005,"Ashtabula","Aug",5.17,71.6,61.3,0
33007012005,2005,"Ashtabula","Sep",4.21,65.2,54,0
33007012005,2005,"Ashtabula","Oct",3.07,53.3,45.2,0
33007012005,2005,"Ashtabula","Nov",4.06,43.6,34.4,0
33007012005,2005,"Ashtabula","Dec",1.73,26.1,20.1,1
33007012006,2006,"Ashtabula","Jan",2.82,36.4,29.8,1
33007012006,2006,"Ashtabula","Feb",2.5,28.8,21.6,1
33007012006,2006,"Ashtabula","Mar",1.81,35.5,27.8,1
33007012006,2006,"Ashtabula","Apr",3,49.8,37.5,0
33007012006,2006,"Ashtabula","May",5.1,57.5,46.6,0
33007012006,2006,"Ashtabula","Jun",4.58,65,54.1,0
33007012006,2006,"Ashtabula","Jul",9.37,72.3,62.8,0
33007012006,2006,"Ashtabula","Aug",4.02,70.3,60.4,0
33007012006,2006,"Ashtabula","Sep",6.47,60.9,52.9,0
33007012006,2006,"Ashtabula","Oct",6.92,48.9,40.6,0
33007012006,2006,"Ashtabula","Nov",2.56,44,35.5,0
33007012006,2006,"Ashtabula","Dec",4.03,37.3,29.8,1
33007012007,2007,"Ashtabula","Jan",6,31,23.9,1
33007012007,2007,"Ashtabula","Feb",1.65,17.7,10.1,1
33007012007,2007,"Ashtabula","Mar",3.41,38,28.4,1
33007012007,2007,"Ashtabula","Apr",3.02,44.6,35.4,0
33007012007,2007,"Ashtabula","May",2.37,59.6,46.4,0
33007012007,2007,"Ashtabula","Jun",3.15,67.4,54.9,0
33007012007,2007,"Ashtabula","Jul",2.89,68.5,57.3,0
33007012007,2007,"Ashtabula","Aug",5.8,70.8,60.8,0
33007012007,2007,"Ashtabula","Sep",3.73,64.6,53.4,0
33007012007,2007,"Ashtabula","Oct",3.41,58.7,49.7,0
33007012007,2007,"Ashtabula","Nov",5.26,39.9,32.2,0
33007012007,2007,"Ashtabula","Dec",5.13,31.5,25.2,1
33007012008,2008,"Ashtabula","Jan",3.31,28.9,21.8,1
33007012008,2008,"Ashtabula","Feb",5.43,24.8,16.1,1
33007012008,2008,"Ashtabula","Mar",5.93,32,23.8,1
33007012008,2008,"Ashtabula","Apr",2.22,51.2,38.6,0
33007012008,2008,"Ashtabula","May",3.61,53.1,42,0
33007012008,2008,"Ashtabula","Jun",5.87,68.7,58.5,0
33007012008,2008,"Ashtabula","Jul",6.03,70.6,60.6,0
33007012008,2008,"Ashtabula","Aug",3.2,67.1,56.6,0
33007012008,2008,"Ashtabula","Sep",3.1,63.8,53,0
33007012008,2008,"Ashtabula","Oct",3.74,49.2,39,0
33007012008,2008,"Ashtabula","Nov",4.53,39.3,31.7,1
33007012008,2008,"Ashtabula","Dec",4.63,30.2,22.2,1
33007012009,2009,"Ashtabula","Jan",2.89,18.6,10.5,1
33007012009,2009,"Ashtabula","Feb",2.42,27.8,18.8,1
33007012009,2009,"Ashtabula","Mar",3.89,37,26.2,1
33007012009,2009,"Ashtabula","Apr",3.77,48.1,36.4,0
33007012009,2009,"Ashtabula","May",2.53,58,45.8,0
33007012009,2009,"Ashtabula","Jun",4.27,64,52.9,0
33007012009,2009,"Ashtabula","Jul",4.78,66.4,56.8,0
33007012009,2009,"Ashtabula","Aug",2.92,69.6,60,0
33007012009,2009,"Ashtabula","Sep",3,62.7,52.5,0
33007012009,2009,"Ashtabula","Oct",3.72,48.7,40.7,0
33007012009,2009,"Ashtabula","Nov",1.55,45.7,37.2,0
33007012009,2009,"Ashtabula","Dec",3.27,28.6,21.5,1
33007012010,2010,"Ashtabula","Jan",2.23,24.6,18.9,1
33007012010,2010,"Ashtabula","Feb",2.04,23.6,15.9,1
33007012010,2010,"Ashtabula","Mar",2.05,38.9,28.6,1
33007012010,2010,"Ashtabula","Apr",2.4,51.5,38.7,0
33007012010,2010,"Ashtabula","May",4.3,60,48.9,0
33007012010,2010,"Ashtabula","Jun",4.5,68.9,58.9,0
33007012010,2010,"Ashtabula","Jul",4.61,72.8,61.9,0
33007012010,2010,"Ashtabula","Aug",3.54,71.8,61.8,0
33007012010,2010,"Ashtabula","Sep",2.9,63.3,53.5,0
33007012010,2010,"Ashtabula","Oct",4.35,51.9,42.2,0
33007012010,2010,"Ashtabula","Nov",4.83,41.1,31.2,1
33007012010,2010,"Ashtabula","Dec",3.16,24.5,19.2,1
33007012011,2011,"Ashtabula","Jan",2.31,21.5,14.4,1
33007012011,2011,"Ashtabula","Feb",4.69,26.5,17,1
33007012011,2011,"Ashtabula","Mar",5.29,34,25.6,1
33007012011,2011,"Ashtabula","Apr",7.06,47.9,38.1,0
33007012011,2011,"Ashtabula","May",7.09,59.6,49.4,0
33007012011,2011,"Ashtabula","Jun",3.4,67.6,57.1,0
33007012011,2011,"Ashtabula","Jul",2.48,74.5,63.4,0
33007012011,2011,"Ashtabula","Aug",6.42,69.8,59.4,0
33007012011,2011,"Ashtabula","Sep",7.52,64.4,56.3,0
33007012011,2011,"Ashtabula","Oct",5.8,51.5,43.1,0
33007012011,2011,"Ashtabula","Nov",4.9,46.4,37,0
33007012011,2011,"Ashtabula","Dec",5.39,35.5,28.9,1
33007012012,2012,"Ashtabula","Jan",4.11,30,22.4,1
33007012012,2012,"Ashtabula","Feb",2.08,33.7,26.9,1
33007012012,2012,"Ashtabula","Mar",3.48,49,38.2,0
33007012012,2012,"Ashtabula","Apr",1.39,45.6,34.4,0
33007012012,2012,"Ashtabula","May",2.65,63.1,50.3,0
33007012012,2012,"Ashtabula","Jun",2.33,67.7,56,0
33007012012,2012,"Ashtabula","Jul",3.57,74.1,63.2,0
33007012012,2012,"Ashtabula","Aug",4.1,68.8,57.4,0
33007012012,2012,"Ashtabula","Sep",5.07,61.8,51.3,0
